File,Title,Publisher,Publication Year,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS)
4f/3a/erta60_NBK36665.tar.gz,Management of Chronic Hepatitis C,Agency for Healthcare Research and Quality (US),2002,NBK36665,2012-07-09 18:44:13
6d/dd/erta61_NBK36676.tar.gz,"Management of Cancer Symptoms: Pain, Depression, and Fatigue",Agency for Healthcare Research and Quality (US),2002,NBK36676,2012-07-09 18:42:35
19/34/erta63_NBK36698.tar.gz,Utility of Blood Pressure Monitoring Outside of the Clinic Setting,Agency for Healthcare Research and Quality (US),2002,NBK36698,2012-12-19 18:37:13
20/ed/erta65_NBK36709.tar.gz,Management of Neonatal Hyperbilirubinemia,Agency for Healthcare Research and Quality (US),2003,NBK36709,2012-07-09 18:45:19
c8/07/erta66_NBK36735.tar.gz,Systematic Review of the Current Literature Related to Disability and Chronic Fatigue Syndrome,Agency for Healthcare Research and Quality (US),2002,NBK36735,2012-07-09 18:37:37
ca/f8/erta67_NBK36745.tar.gz,Management of Allergic Rhinitis in the Working-Age Population,Agency for Healthcare Research and Quality (US),2003,NBK36745,2012-07-09 18:42:21
58/cb/erta68_NBK36772.tar.gz,Diagnosis and Treatment of Deep Venous Thrombosis and Pulmonary Embolism,Agency for Healthcare Research and Quality (US),2003,NBK36772,2012-07-09 18:42:41
b3/8a/erta69_NBK36781.tar.gz,Management of Bronchiolitis in Infants and Children,Agency for Healthcare Research and Quality (US),2003,NBK36781,2012-07-09 18:39:19
e7/57/erta70_NBK36797.tar.gz,Criteria for Determining Disability in Infants and Children: Low Birth Weight,Agency for Healthcare Research and Quality (US),2002,NBK36797,2012-07-09 18:42:37
ef/84/erta71_NBK36821.tar.gz,Vaginal Birth After Cesarean (VBAC),Agency for Healthcare Research and Quality (US),2003,NBK36821,2012-07-09 18:39:48
29/98/erta72_NBK36834.tar.gz,Criteria for Determining Disability in Infants and Children: Failure to Thrive,Agency for Healthcare Research and Quality (US),2003,NBK36834,2012-07-09 18:45:55
81/24/erta73_NBK36847.tar.gz,Criteria for Determining Disability in Infants and Children: Short Stature,Agency for Healthcare Research and Quality (US),2003,NBK36847,2012-07-09 18:45:54
58/d9/erta75_NBK36859.tar.gz,"Effect of the Supplemental Use of Antioxidants Vitamin C, Vitamin E, and Coenzyme Q10 for the Prevention and Treatment of Cancer",Agency for Healthcare Research and Quality (US),2003,NBK36859,2012-07-09 18:45:06
4b/35/erta74_NBK36875.tar.gz,The Effect of Health Care Working Conditions on Patient Safety,Agency for Healthcare Research and Quality (US),2003,NBK36875,2016-02-14 02:42:58
15/83/erta53_NBK36890.tar.gz,Management of Prolonged Pregnancy,Agency for Healthcare Research and Quality (US),2002,NBK36890,2012-07-09 18:42:45
c9/47/erta62_NBK36903.tar.gz,Diagnosis and Treatment of Worker-Related Musculoskeletal Disorders of the Upper Extremity,Agency for Healthcare Research and Quality (US),2002,NBK36903,2012-07-09 18:40:13
3e/a5/erta76_NBK36915.tar.gz,Ephedra and Ephedrine for Weight Loss and Athletic Performance Enhancement: Clinical Efficacy and Side Effects,Agency for Healthcare Research and Quality (US),2003,NBK36915,2012-07-09 18:40:33
19/22/erta64_NBK36942.tar.gz,"S-Adenosyl-L-Methionine for Treatment of Depression, Osteoarthritis, and Liver Disease",Agency for Healthcare Research and Quality (US),2002,NBK36942,2012-07-09 18:40:24
56/20/erta78_NBK36952.tar.gz,Best-Case Series for the Use of Immuno-Augmentation Therapy and Naltrexone for the Treatment of Cancer,Agency for Healthcare Research and Quality (US),2003,NBK36952,2012-07-09 18:38:42
43/d4/erta77_NBK36968.tar.gz,Management of Treatment-Resistant Epilepsy,Agency for Healthcare Research and Quality (US),2003,NBK36968,2012-07-09 18:39:25
f6/92/erta79_NBK36992.tar.gz,Diffusion and Dissemination of Evidence-based Cancer Control Interventions,Agency for Healthcare Research and Quality (US),2003,NBK36992,2012-07-09 18:45:24
53/16/erta80_NBK37011.tar.gz,Results of Systematic Review of Research on Diagnosis and Treatment of Coronary Heart Disease in Women,Agency for Healthcare Research and Quality (US),2003,NBK37011,2012-07-09 18:38:55
76/a1/erta81_NBK37021.tar.gz,Diagnosis and Treatment of Coronary Heart Disease in Women: Systematic Reviews of Evidence on Selected Topics,Agency for Healthcare Research and Quality (US),2003,NBK37021,2012-07-09 18:37:24
8f/4a/erta82_NBK37041.tar.gz,"Pharmacologic Management of Heart Failure and Left Ventricular Systolic Dysfunction: Effect in Female, Black, and Diabetic Patients, and Cost-Effectiveness",Agency for Healthcare Research and Quality (US),2003,NBK37041,2012-07-09 18:45:04
16/f9/erta83_NBK37059.tar.gz,"Effect of Supplemental Antioxidants Vitamin C, Vitamin E, and Coenzyme Q10 for the Prevention and Treatment of Cardiovascular Disease",Agency for Healthcare Research and Quality (US),2003,NBK37059,2012-07-09 18:39:59
2d/34/erta84_NBK37080.tar.gz,Use of Glycated Hemoglobin and Microalbuminuria in the Monitoring of Diabetes Mellitus,Agency for Healthcare Research and Quality (US),2003,NBK37080,2012-07-09 18:43:58
9d/21/erta85_NBK37104.tar.gz,"Hyperbaric Oxygen Therapy for Brain Injury, Cerebral Palsy, and Stroke",Agency for Healthcare Research and Quality (US),2003,NBK37104,2012-07-09 18:45:28
c9/30/erta86_NBK37123.tar.gz,Total Knee Replacement,Agency for Healthcare Research and Quality (US),2003,NBK37123,2012-07-09 18:38:56
08/24/erta87_NBK37134.tar.gz,Literacy and Health Outcomes,Agency for Healthcare Research and Quality (US),2004,NBK37134,2012-07-09 18:46:09
79/40/erta89_NBK37146.tar.gz,"Effects of Omega-3 Fatty Acids on Lipids and Glycemic Control in Type II Diabetes and the Metabolic Syndrome and on Inflammatory Bowel Disease, Rheumatoid Arthritis, Renal Disease, Systemic Lupus Erythematosus, and Osteoporosis",Agency for Healthcare Research and Quality (US),2004,NBK37146,2012-07-09 18:40:01
a1/1d/erta88_NBK37160.tar.gz,Effectiveness of Antimicrobial Adjuncts to Scaling and Root Planing Therapy for Periodontitis,Agency for Healthcare Research and Quality (US),2004,NBK37160,2012-07-09 18:43:08
36/4e/erta90_NBK37173.tar.gz,Strategies for Improving Minority Healthcare Quality,Agency for Healthcare Research and Quality (US),2004,NBK37173,2012-07-09 18:39:08
81/c9/erta91_NBK37196.tar.gz,Health Effects of Omega-3 Fatty Acids on Asthma,Agency for Healthcare Research and Quality (US),2004,NBK37196,2012-07-09 18:40:34
40/90/erta92_NBK37207.tar.gz,Effects of Omega-3 Fatty Acids on Arrhythmogenic Mechanisms in Animal and Isolated Organ/Cell Culture Studies,Agency for Healthcare Research and Quality (US),2004,NBK37207,2012-07-09 18:44:28
75/05/erta94_NBK37223.tar.gz,Effects of Omega-3 Fatty Acids on Cardiovascular Disease,Agency for Healthcare Research and Quality (US),2004,NBK37223,2012-07-09 18:42:06
22/fa/erta93_NBK37239.tar.gz,Effects of Omega-3 Fatty Acids on Cardiovascular Risk Factors and Intermediate Markers of Cardiovascular Disease,Agency for Healthcare Research and Quality (US),2004,NBK37239,2012-07-09 18:42:41
9d/0f/erta95_NBK37258.tar.gz,Training of Hospital Staff to Respond to a Mass Casualty Incident,Agency for Healthcare Research and Quality (US),2004,NBK37258,2012-07-09 18:37:15
08/07/erta96_NBK37270.tar.gz,Regionalization of Bioterrorism Preparedness and Response,Agency for Healthcare Research and Quality (US),2004,NBK37270,2012-07-09 18:39:37
aa/e1/erta99_NBK37280.tar.gz,Community-based Participatory Research: Assessing the Evidence,Agency for Healthcare Research and Quality (US),2004,NBK37280,2012-07-09 18:37:41
45/f8/erta98_NBK37294.tar.gz,Islet Transplantation in Patients with Type 1 Diabetes Mellitus,Agency for Healthcare Research and Quality (US),2004,NBK37294,2012-07-09 18:37:42
16/36/erta97_NBK37314.tar.gz,Pharmacological Treatment of Dementia,Agency for Healthcare Research and Quality (US),2004,NBK37314,2012-07-09 18:47:14
ae/d2/erta100_NBK37333.tar.gz,Criteria to Determine Disability Related to Multiple Sclerosis,Agency for Healthcare Research and Quality (US),2004,NBK37333,2013-09-11 18:37:16
0a/a1/erta101_NBK37345.tar.gz,Economic Incentives for Preventive Care,Agency for Healthcare Research and Quality (US),2004,NBK37345,2012-07-09 18:41:11
56/6b/erta102_NBK37368.tar.gz,Effectiveness of Behavioral Interventions to Modify Physical Activity Behaviors in General Populations and Cancer Patients and Survivors,Agency for Healthcare Research and Quality (US),2004,NBK37368,2012-07-09 18:39:32
a9/35/erta103_NBK37379.tar.gz,Pharmacological and Surgical Treatment of Obesity,Agency for Healthcare Research and Quality (US),2004,NBK37379,2012-07-09 18:42:05
81/2e/erta105_NBK37403.tar.gz,Measuring the Quality of Breast Cancer Care in Women,Agency for Healthcare Research and Quality (US),2004,NBK37403,2012-07-09 18:37:45
16/71/erta106_NBK37415.tar.gz,Cardiac Resynchronization Therapy for Congestive Heart Failure,Agency for Healthcare Research and Quality (US),2004,NBK37415,2012-07-09 18:46:49
e5/3e/erta108_NBK37431.tar.gz,Melatonin for Treatment of Sleep Disorders,Agency for Healthcare Research and Quality (US),2004,NBK37431,2012-07-09 18:39:04
4e/ff/erta109_NBK37452.tar.gz,Sexuality and Reproductive Health Following Spinal Cord Injury,Agency for Healthcare Research and Quality (US),2004,NBK37452,2012-07-09 18:39:33
0f/1c/erta111_NBK37464.tar.gz,Wound-Healing Technologies: Low-Level Laser and Vacuum-Assisted Closure,Agency for Healthcare Research and Quality (US),2004,NBK37464,2012-07-09 18:38:35
5c/c9/erta112_NBK37475.tar.gz,The Use of Episiotomy in Obstetrical Care: A Systematic Review,Agency for Healthcare Research and Quality (US),2005,NBK37475,2016-02-14 02:41:23
05/e5/erta107_NBK37490.tar.gz,Preventing Violence and Related Health-Risking Social Behaviors in Adolescents,Agency for Healthcare Research and Quality (US),2004,NBK37490,2012-07-09 18:44:24
01/ec/erta110_NBK37517.tar.gz,End-of-Life Care and Outcomes,Agency for Healthcare Research and Quality (US),2004,NBK37517,2012-07-09 18:44:05
fb/36/erta113_NBK37626.tar.gz,Effects of Omega-3 Fatty Acids on Cancer,Agency for Healthcare Research and Quality (US),2005,NBK37626,2012-07-09 18:37:41
e7/07/hscps2009_NBK37637.tar.gz,The Guide to Clinical Preventive Services 2009: Recommendations of the US Preventive Services Task Force,Agency for Healthcare Research and Quality (US),2009,NBK37637,2016-02-14 02:42:25
f4/96/erta114_NBK37650.tar.gz,"Effects of Omega-3 Fatty Acids on Cognitive Function with Aging, Dementia, and Neurological Diseases",Agency for Healthcare Research and Quality (US),2005,NBK37650,2012-07-09 18:43:05
70/4a/erta115_NBK37665.tar.gz,Effects of Omega-3 Fatty Acids on Organ Transplantation,Agency for Healthcare Research and Quality (US),2005,NBK37665,2012-07-09 18:44:46
7f/60/erta116_NBK37689.tar.gz,Effects of Omega-3 Fatty Acids on Mental Health,Agency for Healthcare Research and Quality (US),2005,NBK37689,2012-07-09 18:38:54
9b/cb/erta117_NBK37707.tar.gz,Effects of Omega-3 Fatty Acids on Eye Health,Agency for Healthcare Research and Quality (US),2005,NBK37707,2012-07-09 18:38:38
f7/1f/erta118_NBK37729.tar.gz,Effects of Omega-3 Fatty Acids on Child and Maternal Health,Agency for Healthcare Research and Quality (US),2005,NBK37729,2012-07-09 18:42:52
74/eb/erta119_NBK37740.tar.gz,"Perinatal Depression: Prevalence, Screening Accuracy, and Screening Outcomes",Agency for Healthcare Research and Quality (US),2005,NBK37740,2012-07-09 18:41:06
8f/6f/erta120_NBK37757.tar.gz,Management of Menopause-Related Symptoms,Agency for Healthcare Research and Quality (US),2005,NBK37757,2012-07-09 18:40:10
f6/23/erta121_NBK37773.tar.gz,"Use of Spirometry for Case Finding, Diagnosis, and Management of Chronic Obstructive Pulmonary Disease (COPD)",Agency for Healthcare Research and Quality (US),2005,NBK37773,2012-07-09 18:46:16
94/a1/erta122_NBK37798.tar.gz,Knowledge and Access to Information on Recruitment of Underrepresented Populations to Cancer Clinical Trials,Agency for Healthcare Research and Quality (US),2005,NBK37798,2012-07-09 18:45:47
54/3d/erta123_NBK37817.tar.gz,Post-Myocardial Infarction Depression,Agency for Healthcare Research and Quality (US),2005,NBK37817,2012-07-09 18:42:33
f5/86/erta124_NBK37832.tar.gz,Update on Acute Bacterial Rhinosinusitis,Agency for Healthcare Research and Quality (US),2005,NBK37832,2012-07-09 18:39:44
a6/db/erta125_NBK37859.tar.gz,Manifestations and Management of Chronic Insomnia in Adults,Agency for Healthcare Research and Quality (US),2005,NBK37859,2012-07-09 18:37:27
f3/4e/erta126_NBK37881.tar.gz,Effects of Soy on Health Outcomes,Agency for Healthcare Research and Quality (US),2005,NBK37881,2012-07-09 18:41:37
89/17/erta127_NBK37900.tar.gz,Acute Stroke: Evaluation and Treatment,Agency for Healthcare Research and Quality (US),2005,NBK37900,2012-07-09 18:40:34
9c/61/erta129_NBK37917.tar.gz,Diagnosis and Management of Work-Related Asthma,Agency for Healthcare Research and Quality (US),2005,NBK37917,2012-07-09 18:40:30
ff/26/erta128_NBK37935.tar.gz,"Diagnosis, Prognosis, and Treatment of Impaired Glucose Tolerance and Impaired Fasting Glucose",Agency for Healthcare Research and Quality (US),2005,NBK37935,2012-07-09 18:41:44
44/62/erta131_NBK37953.tar.gz,Telemedicine for the Medicare Population: Update,Agency for Healthcare Research and Quality (US),2006,NBK37953,2012-07-09 18:45:33
d9/12/erta130_NBK37971.tar.gz,Management of Adnexal Mass,Agency for Healthcare Research and Quality (US),2006,NBK37971,2012-07-09 18:39:33
07/69/erta132_NBK37988.tar.gz,Costs and Benefits of Health Information Technology,Agency for Healthcare Research and Quality (US),2006,NBK37988,2017-09-13 02:37:11
c1/68/erta134_NBK37999.tar.gz,B Vitamins and Berries and Age-Related Neurodegenerative Disorders,Agency for Healthcare Research and Quality (US),2006,NBK37999,2012-07-09 18:42:51
5e/fe/erta137_NBK38028.tar.gz,Cancer Care Quality Measures: Symptoms and End-of-Life Care,Agency for Healthcare Research and Quality (US),2006,NBK38028,2012-07-09 18:40:49
0b/7f/erta136_NBK38044.tar.gz,Value of the Periodic Health Evaluation,Agency for Healthcare Research and Quality (US),2006,NBK38044,2012-07-09 18:43:42
d3/f7/erta138_NBK38063.tar.gz,Cancer Care Quality Measures: Diagnosis and Treatment of Colorectal Cancer,Agency for Healthcare Research and Quality (US),2006,NBK38063,2012-07-09 18:43:45
58/38/erta139_NBK38082.tar.gz,Multivitamin/Mineral Supplements and Prevention of Chronic Disease,Agency for Healthcare Research and Quality (US),2006,NBK38082,2012-07-09 18:40:01
4a/19/erta135_NBK38099.tar.gz,Management of Eating Disorders,Agency for Healthcare Research and Quality (US),2006,NBK38099,2012-07-09 18:40:29
6f/aa/erta141_NBK38110.tar.gz,Pediatric Anthrax: Implications for Bioterrorism Preparedness,Agency for Healthcare Research and Quality (US),2006,NBK38110,2012-07-09 18:39:29
7d/03/erta140_NBK38122.tar.gz,"Tobacco Use: Prevention, Cessation, and Control",Agency for Healthcare Research and Quality (US),2006,NBK38122,2012-07-09 18:44:01
47/dc/erta142_NBK38136.tar.gz,Testing for BNP and NT-proBNP in the Diagnosis and Prognosis of Heart Failure,Agency for Healthcare Research and Quality (US),2006,NBK38136,2012-07-09 18:41:49
ae/d4/erta143_NBK38159.tar.gz,Management of Small Cell Lung Cancer,Agency for Healthcare Research and Quality (US),2006,NBK38159,2012-07-09 18:47:01
c9/df/erta144_NBK38176.tar.gz,Comparison of Endovascular and Open Surgical Repairs for Abdominal Aortic Aneurysm,Agency for Healthcare Research and Quality (US),2006,NBK38176,2012-07-09 18:42:54
2d/27/erta146_NBK38197.tar.gz,Testing for Cytochrome P450 Polymorphisms in Adults With Non-Psychotic Depression Treated With Selective Serotonin Reuptake Inhibitors (SSRIs),Agency for Healthcare Research and Quality (US),2007,NBK38197,2012-07-09 18:40:43
34/4a/erta145_NBK38216.tar.gz,Genomic Tests for Ovarian Cancer Detection and Management,Agency for Healthcare Research and Quality (US),2006,NBK38216,2012-07-09 18:43:04
45/7e/erta147_NBK38232.tar.gz,The Effectiveness of Different Methods of Toilet Training for Bowel and Bladder Control,Agency for Healthcare Research and Quality (US),2006,NBK38232,2016-02-14 02:42:23
e1/fd/erta148_NBK38250.tar.gz,The Uses of Heparin To Treat Burn Injury,Agency for Healthcare Research and Quality (US),2006,NBK38250,2016-02-14 02:39:33
d1/b6/erta149_NBK38259.tar.gz,Effectiveness of Continuing Medical Education,Agency for Healthcare Research and Quality (US),2007,NBK38259,2012-07-09 18:47:02
23/82/erta150_NBK38285.tar.gz,Hereditary Nonpolyposis Colorectal Cancer: Diagnostic Strategies and Their Implications,Agency for Healthcare Research and Quality (US),2007,NBK38285,2012-07-09 18:42:20
ce/1f/erta152_NBK38299.tar.gz,Cardiac Resynchronization Therapy and Implantable Cardiac Defibrillators in Left Ventricular Systolic Dysfunction,Agency for Healthcare Research and Quality (US),2007,NBK38299,2012-07-09 18:45:09
f4/10/erta151_NBK38315.tar.gz,Nurse Staffing and Quality of Patient Care,Agency for Healthcare Research and Quality (US),2007,NBK38315,2012-07-09 18:38:09
3a/34/erta153_NBK38337.tar.gz,Breastfeeding and Maternal and Infant Health Outcomes in Developed Countries,Agency for Healthcare Research and Quality (US),2007,NBK38337,2012-07-09 18:45:18
d8/4a/erta155_NBK38360.tar.gz,Meditation Practices for Health: State of the Research,Agency for Healthcare Research and Quality (US),2007,NBK38360,2012-07-09 18:41:08
